# family=hard seed=1
60 99
11 94
52 95
53 60
32 37
72 73
64 69
10 98
16 29
43 46
35 42
1 49
87 89
53 96
45 92
5 19
46 57
37 88
17 30
57 66
3 95
9 26
49 62
68 75
76 79
7 65
26 78
6 20
19 39
79 90
50 63
90 99
42 59
82 95
8 66
19 75
20 40
39 53
31 49
4 32
23 45
75 92
41 99
33 95
34 60
13 37
53 73
72 86
45 69
37 65
16 42
3 72
22 85
14 81
15 46
34 96
26 55
67 93
5 32
38 66
70 98
49 75
15 82
8 43
26 91
27 56
0 39
18 87
19 52
12 13
30 61
1 3
12 49
13 14
25 68
4 45
45 46
10 88
16 19
2 84
22 62
5 9
46 47
37 78
3 85
9 16
15 59
55 95
7 55
8 20
27 33
19 29
11 25
63 72
82 85
29 79
8 56
0 52
40 88
41 53
6 95
11 61
12 26
31 39
4 22
44 58
10 65
1 16
74 86
25 81
93 99
44 94
45 59
85 95
64 72
37 55
56 68
3 62
15 36
7 32
26 45
67 83
18 41
38 56
70 88
28 91
7 68
8 33
48 69
27 46
40 65
19 42
30 51
71 89
63 85
29 92
21 88
60 79
33 62
52 75
25 58
4 35
14 48
34 63
74 99
66 95
37 68
24 98
36 72
15 49
55 85
47 81
26 58
67 96
18 54
59 92
11 15
17 95
9 91
29 69
48 82
21 65
0 42
40 78
41 43
33 39
6 85
12 16
4 12
44 48
10 55
2 51
22 29
1 6
54 98
33 75
66 72
45 49
56 58
2 87
43 88
14 61
15 26
7 22
67 73
18 31
78 82
70 78
89 91
17 72
36 85
55 98
28 81
29 46
47 94
8 23
0 19
40 55
6 62
11 28
63 75
29 82
21 78
62 79
81 92
33 52
73 88
10 68
51 69
3 29
22 42
66 85
85 98
13 79
32 92
35 97
36 62
15 39
55 75
7 35
59 82
5 74
9 81
28 94
29 59
69 95
40 68
10 45
3 6
62 92
54 88
14 15
4 87
51 82
24 65
35 74
14 51
15 16
1 81
7 12
47 48
18 21
16 97
36 75
9 58
47 84
48 49
21 32
40 45
6 52
58 99
10 22
62 69
8 98
54 65
81 82
33 42
73 78
20 72
25 38
39 85
44 51
10 58
23 77
51 59
2 54
3 19
43 55
74 79
87 98
13 69
43 91
17 39
35 87
76 88
55 65
28 48
1 94
47 61
88 99
6 29
38 98
58 76
29 49
69 85
40 58
80 94
27 88
6 65
39 62
30 93
10 35
2 31
62 82
73 91
20 85
12 81
13 46
31 94
4 77
32 59
23 90
51 72
43 68
16 51
1 71
13 82
65 92
16 87
17 52
36 65
28 61
15 91
21 22
58 89
50 85
10 12
42 81
2 8
61 94
8 88
0 84
19 97
20 62
25 28
39 75
12 58
32 36
23 67
24 32
3 9
43 45
35 41
14 18
1 48
87 88
12 94
45 91
24 68
16 64
36 42
9 25
76 78
28 38
1 84
47 51
68 74
88 89
5 54
6 19
46 92
38 88
58 66
9 61
49 97
77 79
21 35
80 84
27 78
19 74
20 39
30 83
10 25
91 99
42 94
2 21
54 68
0 97
41 98
20 75
13 36
31 84
4 67
72 85
23 80
24 45
43 58
16 41
84 96
1 61
34 95
46 69
65 82
17 42
76 91
9 38
68 87
15 81
7 77
26 90
27 55
6 32
18 86
58 79
71 98
42 71
61 84
27 91
19 87
60 88
39 65
12 48
30 96
4 44
23 57
1 38
53 85
72 98
45 81
64 94
56 90
17 19
3 84
9 15
14 93
5 44
6 9
46 82
38 78
57 91
49 87
15 94
7 90
0 51
18 99
19 64
11 60
30 73
31 38
23 34
2 11
83 85
75 81
41 88
1 15
12 61
52 97
4 57
32 39
44 93
24 35
72 75
22 74
1 51
87 91
34 85
53 98
45 94
5 21
46 59
37 90
38 55
65 72
57 68
86 95
3 97
9 28
68 77
15 71
7 67
18 76
79 92
11 37
42 61
82 97
8 68
12 38
31 51
4 34
75 94
33 97
34 62
25 93
45 71
64 84
37 67
56 80
14 83
18 53
59 91
7 80
8 45
27 58
0 41
18 89
19 54
11 50
12 15
4 11
41 78
1 5
60 91
34 39
25 70
4 47
24 25
37 44
10 90
16 21
56 57
2 86
22 64
26 34
67 72
5 11
37 80
3 87
14 96
7 57
8 22
26 70
47 93
0 18
18 66
19 31
11 27
90 91
63 74
82 87
29 81
48 94
21 77
40 90
41 55
20 32
33 51
6 97
12 28
52 64
60 68
4 24
44 60
10 67
1 18
33 87
34 52
74 88
25 83
53 65
45 61
85 97
37 57
2 99
3 64
22 77
14 73
15 38
55 74
7 34
26 47
18 43
59 81
78 94
36 97
29 58
8 35
48 71
0 31
40 67
19 44
63 87
29 94
41 68
52 77
25 60
44 73
10 80
2 76
22 54
13 91
18 20
16 96
15 51
28 70
7 47
8 12
0 8
18 56
19 21
5 86
11 17
17 97
63 64
9 93
29 71
21 67
41 45
33 41
6 87
52 54
25 37
44 50
2 53
22 31
14 27
34 42
25 73
85 87
37 47
24 77
35 86
14 63
15 28
55 64
1 93
7 24
26 37
67 75
78 84
70 80
9 70
77 88
28 83
29 48
48 61
0 21
5 99
6 64
11 30
21 80
41 58
54 77
81 94
73 90
39 97
44 63
31 93
10 70
2 66
43 67
22 44
14 40
74 91
13 81
16 86
17 51
35 99
36 64
55 77
28 60
7 37
5 76
6 41
58 88
50 84
69 97
21 57
61 93
6 77
25 27
2 43
3 8
54 90
20 97
12 93
13 58
4 89
32 71
51 84
24 67
3 44
16 63
43 80
35 76
36 41
15 18
1 83
7 14
47 50
18 23
59 61
5 53
46 91
16 99
17 64
9 60
49 96
28 73
29 38
77 78
48 51
21 34
40 47
5 89
42 93
81 84
54 67
0 96
33 44
73 80
20 74
25 40
39 87
31 83
32 48
23 79
51 61
2 56
3 21
84 95
35 53
14 30
1 60
66 77
32 84
65 81
16 76
35 89
36 54
9 37
76 90
28 50
68 86
47 63
6 31
58 78
9 73
50 74
77 91
29 51
69 87
21 47
61 83
8 77
27 90
19 86
11 82
30 95
31 60
2 33
20 87
12 83
31 96
72 97
23 92
24 57
17 18
46 81
65 94
38 77
57 90
49 86
28 63
21 24
7 89
6 44
18 98
58 91
30 72
2 10
61 96
8 90
19 99
20 64
31 73
32 38
23 69
24 34
3 11
43 47
1 50
87 90
34 84
5 20
65 71
36 44
9 27
76 80
68 76
26 79
5 56
6 21
38 90
49 99
50 64
69 77
61 73
0 63
19 76
11 72
39 54
30 85
2 23
75 93
54 70
1 27
20 77
12 73
13 38
32 51
24 47
64 83
84 98
16 43
35 56
22 86
1 63
5 33
46 71
65 84
9 40
15 83
7 79
26 92
27 57
18 88
30 62
50 77
42 73
8 80
0 76
19 89
12 50
13 15
31 63
4 46
16 20
1 40
5 10
46 48
37 79
38 44
64 96
17 21
3 86
9 17
22 99
28 30
49 53
14 95
15 60
27 34
46 84
6 11
38 80
79 81
30 39
49 89
50 54
42 50
82 86
7 92
48 93
27 70
19 66
11 62
12 27
31 40
83 87
75 83
94 96
41 90
52 99
25 82
53 64
44 95
45 60
16 33
56 69
14 72
34 87
5 23
46 61
37 92
38 57
78 93
57 70
86 97
49 66
68 79
15 73
7 69
8 34
26 82
18 78
19 43
11 39
30 52
71 90
29 93
21 89
41 67
20 44
60 80
11 75
12 40
4 36
10 79
33 99
34 64
53 77
45 73
64 86
22 89
14 85
15 50
7 46
67 97
18 55
19 20
59 93
7 82
8 47
48 83
0 43
19 56
20 21
6 86
12 17
52 53
4 13
63 99
41 80
60 93
33 76
34 41
13 18
25 72
53 54
45 50
10 92
3 53
22 66
14 62
15 27
26 36
46 51
18 32
38 47
78 83
70 79
3 89
49 56
89 92
55 99
7 59
47 95
27 37
0 20
19 33
5 98
79 84
30 42
71 80
63 76
82 89
29 83
48 96
21 79
40 92
41 57
60 70
33 53
6 99
12 30
52 66
4 26
2 65
22 43
1 20
14 39
33 89
25 85
66 86
45 63
85 99
37 59
3 66
35 98
15 40
55 76
26 49
67 87
18 45
59 83
17 86
36 99
28 95
29 60
40 69
6 76
11 42
10 46
29 96
21 92
41 70
44 75
51 83
2 78
3 43
22 56
14 52
66 99
13 93
18 22
17 63
55 89
28 72
7 49
47 85
0 10
40 46
5 88
11 19
92 93
17 99
9 95
29 73
40 82
41 47
33 43
6 89
52 56
25 39
4 16
22 33
34 44
74 80
13 70
37 49
24 79
43 92
36 53
55 66
1 95
7 26
47 62
67 77
18 35
5 65
17 76
77 90
28 85
29 50
48 63
21 46
0 23
10 36
2 32
62 83
81 96
54 79
73 92
25 52
31 95
32 60
23 91
51 73
2 68
3 33
22 46
35 65
14 42
1 72
66 89
13 83
32 96
24 92
16 88
17 53
36 66
9 49
55 79
5 78
6 43
9 85
50 86
29 63
69 99
39 76
31 72
10 49
2 45
62 96
22 23
54 92
14 19
12 95
13 60
32 73
24 69
35 78
36 43
28 39
1 85
7 16
47 52
59 63
5 55
46 93
38 89
9 62
49 98
28 75
29 40
69 76
77 80
40 49
27 79
6 56
92 96
50 99
10 26
2 22
81 86
73 82
20 76
39 89
12 72
4 68
32 50
23 81
24 46
51 63
3 23
43 59
84 97
14 32
1 62
13 73
24 82
16 78
17 43
57 79
76 92
68 88
47 65
5 68
77 93
50 76
21 49
80 98
8 79
27 92
19 88
20 53
31 62
10 39
23 58
20 89
12 85
13 50
53 86
32 63
16 55
17 20
28 29
5 45
65 96
38 79
57 92
9 52
50 53
15 95
21 26
7 91
27 69
6 46
19 65
30 74
10 16
2 12
83 86
62 63
94 95
20 66
12 62
52 98
31 75
4 58
32 40
51 53
24 36
72 76
43 49
16 32
84 87
95 96
1 52
34 86
45 95
5 22
65 73
17 33
57 69
76 82
9 29
26 81
46 96
6 23
38 92
58 70
50 66
69 79
42 62
82 98
8 69
27 82
0 65
19 78
20 43
11 74
39 56
30 87
31 52
23 48
75 95
1 29
12 75
13 40
25 94
4 71
45 72
53 76
24 49
16 45
56 81
1 65
14 84
34 99
5 35
46 73
65 86
57 82
49 78
68 91
7 81
8 46
27 59
30 64
0 78
41 79
20 56
12 52
13 17
52 88
44 84
23 61
10 91
16 22
1 42
34 76
45 85
5 12
46 50
64 98
38 46
56 94
9 19
49 55
15 62
7 58
27 36
6 13
19 32
79 83
30 41
71 79
42 52
7 94
48 95
27 72
0 55
40 91
19 68
6 98
11 64
12 29
31 42
4 25
23 38
75 85
94 98
1 19
33 88
34 53
25 84
4 61
44 97
45 62
64 75
37 58
72 79
16 35
56 71
22 78
14 74
34 89
67 86
5 25
86 99
37 94
38 59
78 95
57 72
70 91
36 98
7 71
27 49
0 32
79 96
11 41
30 54
71 92
63 88
29 95
21 91
0 68
33 65
4 38
44 74
10 81
1 32
34 66
25 97
53 79
45 75
37 71
56 84
3 78
14 87
15 52
55 88
7 48
8 13
26 61
67 99
18 57
19 22
59 95
11 18
63 65
9 94
0 45
40 81
20 23
6 88
11 54
12 19
4 15
41 82
25 74
53 56
45 52
85 88
64 65
10 94
56 61
2 90
22 68
15 29
59 72
38 49
78 85
97 98
70 81
89 94
28 84
7 61
8 26
47 97
27 39
48 62
19 35
11 31
30 44
71 82
63 78
29 85
21 81
40 94
41 59
60 72
33 55
52 68
25 51
4 28
44 64
10 71
3 32
22 45
14 41
74 92
32 95
37 61
3 68
7 38
47 74
67 89
59 85
78 98
70 94
17 88
9 84
28 97
29 62
48 75
21 58
40 71
10 48
2 44
21 94
62 95
54 91
33 68
25 64
37 38
10 84
2 80
22 58
14 54
7 15
13 95
18 24
17 65
36 78
55 91
28 74
47 87
48 52
0 12
40 48
5 90
6 55
11 21
9 97
50 98
21 71
81 85
33 45
6 91
52 58
25 41
73 81
39 88
44 54
10 61
2 57
3 22
22 35
85 91
32 85
51 98
16 77
36 55
15 32
55 68
1 97
7 28
18 37
59 75
77 92
28 87
29 52
69 88
48 65
21 48
40 61
6 68
2 34
62 85
81 98
54 81
20 88
12 84
32 62
51 75
24 58
3 35
43 71
35 67
14 44
24 94
65 95
16 90
17 55
28 64
6 45
58 92
50 88
10 15
42 84
21 61
61 97
54 58
33 35
20 65
39 78
31 74
51 52
2 47
43 48
84 86
54 94
12 97
13 62
32 75
24 71
43 84
17 32
35 80
76 81
55 58
28 41
47 54
88 92
46 95
6 22
17 68
58 69
50 65
29 42
69 78
21 38
80 87
6 58
19 77
30 86
10 28
42 97
2 24
54 71
39 91
12 74
31 87
32 52
23 83
51 65
43 61
16 44
84 99
35 57
1 64
65 85
16 80
36 58
9 41
49 77
28 54
68 90
76 94
26 93
5 70
6 35
58 82
69 91
8 81
27 94
0 77
11 86
12 51
30 99
31 64
39 68
23 60
2 37
1 41
12 87
13 52
32 65
45 84
24 61
64 97
56 93
17 22
35 70
9 18
28 31
1 77
5 47
46 85
38 81
57 94
49 90
50 55
15 97
21 28
7 93
8 58
27 71
39 45
30 76
31 41
10 18
91 92
42 87
2 14
83 88
62 65
75 84
8 94
94 97
41 91
20 68
11 99
12 64
13 29
31 77
4 60
32 42
23 73
51 55
64 74
43 51
84 89
35 47
1 54
34 88
45 97
5 24
46 62
38 58
17 35
57 71
76 84
9 31
28 44
68 80
15 74
6 25
18 79
38 94
79 95
58 72
30 53
71 91
42 64
61 77
8 71
0 67
20 45
60 81
12 41
30 89
31 54
4 37
34 65
25 96
53 78
72 91
24 51
56 83
3 77
22 90
14 86
67 98
5 37
46 75
38 71
57 84
49 80
8 48
26 96
19 57
30 66
23 27
2 4
0 80
41 81
1 8
20 58
33 77
60 94
13 19
44 86
22 67
1 44
34 78
53 91
45 87
5 14
46 52
86 88
56 96
57 61
49 57
68 70
14 99
7 60
8 25
26 73
27 38
18 69
19 34
79 85
30 43
42 54
82 90
29 84
0 57
19 70
60 71
11 66
52 67
4 27
23 40
75 87
41 94
1 21
33 90
34 55
25 86
53 68
45 64
64 77
37 60
56 73
3 67
26 50
67 88
18 46
38 61
78 97
70 93
15 77
28 96
7 73
8 38
48 74
18 82
79 98
11 43
30 56
71 94
63 90
29 97
21 93
41 71
52 80
2 79
22 57
25 99
26 27
45 77
37 73
3 80
14 89
7 50
47 86
26 63
27 28
18 59
19 24
30 33
63 67
9 96
29 74
48 87
0 47
6 90
12 21
4 17
44 53
10 60
75 77
22 34
33 80
34 45
74 81
53 58
44 89
85 90
10 96
56 63
2 92
3 57
43 93
22 70
14 66
26 40
67 78
86 91
18 36
59 74
78 87
70 83
89 96
36 90
28 86
47 99
48 64
0 24
19 37
6 67
11 33
71 84
63 80
21 83
40 96
81 97
52 70
25 53
10 73
2 69
3 34
74 94
66 90
13 84
16 89
15 44
55 80
7 40
67 91
0 1
18 49
59 87
5 79
70 96
17 90
28 99
48 77
21 60
40 73
33 34
25 30
10 50
2 46
62 97
54 93
34 35
66 67
12 96
32 74
37 40
51 87
43 83
14 56
15 21
55 57
1 86
7 17
26 30
67 68
18 26
59 64
70 73
17 67
9 63
55 93
28 76
47 89
8 18
21 37
48 54
40 50
6 57
92 97
10 27
42 96
62 74
41 51
81 87
73 83
25 43
10 63
51 64
2 59
22 37
74 84
13 74
32 87
24 83
43 96
36 57
28 53
1 99
47 66
5 69
6 34
17 80
77 94
29 54
69 90
21 50
61 86
40 63
80 99
27 93
6 70
10 40
2 36
54 83
20 90
12 86
13 51
31 99
4 82
23 95
24 60
51 77
3 37
1 76
5 46
24 96
65 97
57 93
36 70
28 66
29 31
21 27
5 82
50 90
10 17
2 13
61 99
62 64
54 60
0 89
33 37
25 33
11 98
12 63
39 80
31 76
32 41
23 72
51 54
2 49
3 14
43 50
22 27
95 97
1 53
66 70
13 64
17 34
35 82
36 47
76 83
55 60
28 43
1 89
47 56
96 98
5 59
6 24
46 97
38 93
58 71
9 66
50 67
77 84
69 80
80 89
8 70
27 83
19 79
39 57
30 88
31 53
10 30
42 99
2 26
20 80
12 76
13 41
31 89
72 90
23 85
24 50
43 63
16 46
1 66
5 36
65 87
57 83
9 43
49 79
68 92
15 86
26 95
27 60
18 91
58 84
50 80
42 76
2 3
27 96
0 79
19 92
20 57
39 70
31 66
23 62
35 36
34 77
13 54
53 90
4 85
45 86
64 99
37 82
16 59
17 24
56 95
36 37
9 20
57 60
68 69
26 72
46 87
6 14
38 83
57 96
49 92
21 30
27 73
0 56
19 69
20 34
11 65
30 78
31 43
91 94
2 16
75 86
54 63
94 99
0 92
41 93
4 62
32 44
23 75
24 40
44 98
64 76
16 36
72 80
35 49
84 91
22 79
45 99
5 26
46 64
37 95
65 77
57 73
49 69
26 85
27 50
18 81
79 97
30 55
50 70
63 89
42 66
20 47
60 83
39 60
12 43
31 56
4 39
23 52
1 33
13 44
25 98
53 80
72 93
64 89
37 72
16 49
56 85
3 79
9 10
22 92
14 88
15 53
5 39
18 58
38 73
42 43
15 89
7 85
8 50
48 86
0 46
18 94
20 24
11 55
12 20
23 29
75 76
41 83
1 10
60 96
12 56
13 21
25 75
4 52
53 57
24 30
64 66
10 95
16 26
56 62
2 91
22 69
1 46
14 65
34 80
45 89
86 90
65 67
57 63
97 99
49 59
89 95
68 72
15 66
7 62
8 27
26 75
27 40
47 98
18 71
19 36
30 45
90 96
63 79
42 56
82 92
29 86
8 63
21 82
48 99
40 95
20 37
60 73
11 68
12 33
4 29
10 72
75 89
41 96
1 23
33 92
34 57
74 93
25 88
53 70
37 62
56 75
3 69
15 43
26 52
18 48
38 63
78 99
17 89
28 98
7 75
8 40
48 76
27 53
0 36
40 72
19 49
6 79
30 58
71 96
4 6
63 92
29 99
41 73
60 86
33 69
25 65
10 85
2 81
22 59
14 55
34 70
13 96
18 25
37 75
38 40
3 82
36 79
15 56
55 92
7 52
8 17
47 88
27 30
0 13
18 61
19 26
11 22
71 73
63 69
21 72
40 85
41 50
60 63
12 23
44 55
10 62
22 36
1 13
33 82
74 83
25 78
66 79
93 96
85 92
51 99
56 65
22 72
35 91
15 33
55 69
1 98
7 29
67 80
86 93
18 38
59 76
78 89
70 85
89 98
36 92
28 88
29 53
8 30
48 66
40 62
11 35
63 82
29 89
21 85
62 86
41 63
81 99
33 59
73 95
52 72
25 55
44 68
51 76
3 36
14 45
74 96
66 92
13 86
32 99
16 91
28 65
7 42
47 78
11 12
17 92
58 93
9 88
29 66
48 79
21 62
61 98
33 36
6 82
25 32
2 48
3 13
62 99
22 26
54 95
14 22
12 98
4 94
51 89
24 72
43 85
36 46
15 23
55 59
1 88
7 19
96 97
26 32
13 99
18 28
59 66
9 65
29 43
47 91
21 39
0 16
40 52
6 59
10 29
42 98
2 25
21 75
62 76
54 72
33 49
73 85
25 45
31 88
32 53
51 66
2 61
3 26
43 62
14 35
66 82
13 76
24 85
43 98
16 81
35 94
76 95
9 42
55 72
28 55
47 68
6 36
77 96
50 79
29 56
21 52
61 88
19 91
39 69
10 42
54 85
20 92
12 88
4 84
23 97
24 62
51 79
16 58
35 71
28 32
7 9
13 89
46 86
57 95
58 60
9 55
28 68
15 98
40 42
5 84
6 49
58 96
50 92
10 19
8 95
54 62
0 91
73 75
39 82
12 65
31 78
32 43
51 56
24 39
3 16
43 52
35 48
14 25
1 55
87 95
13 66
45 98
24 75
65 76
17 36
76 85
9 32
68 81
47 58
5 61
6 26
46 99
38 95
58 73
77 86
50 69
42 65
21 42
61 78
80 91
8 72
11 77
39 59
30 90
31 55
23 51
75 98
54 75
20 82
12 78
13 43
4 74
32 56
72 92
64 88
1 68
5 38
46 76
65 89
38 72
17 49
49 81
68 94
15 88
26 97
27 62
6 39
18 93
30 67
2 5
8 85
27 98
0 81
60 95
11 90
4 51
32 33
23 64
24 29
16 25
1 45
34 79
13 56
53 92
46 53
37 84
65 66
16 61
56 97
57 62
36 39
9 22
49 58
28 35
68 71
26 74
5 51
6 16
46 89
38 85
79 86
58 63
49 94
50 59
90 95
69 72
61 68
7 97
8 62
27 75
0 58
19 71
11 67
39 49
30 80
31 45
91 96
23 41
2 18
41 95
1 22
13 33
4 64
32 46
45 65
64 78
16 38
22 81
1 58
5 28
46 66
49 71
68 84
15 78
7 74
8 39
27 52
18 83
19 48
11 44
71 95
29 98
8 75
0 71
41 72
20 49
60 85
12 45
52 81
31 58
4 41
23 54
1 35
34 69
53 82
37 74
9 12
22 94
14 90
7 51
26 64
27 29
59 98
38 75
71 72
42 45
7 87
27 65
0 48
40 84
19 61
20 26
11 57
12 22
30 70
31 35
4 18
23 31
75 78
1 12
60 98
34 46
52 94
13 23
53 59
4 54
44 90
45 55
64 68
10 97
16 28
56 64
2 93
3 58
22 71
14 67
26 41
67 79
46 56
38 52
78 88
49 61
36 91
15 68
8 29
26 77
0 25
19 38
11 34
30 47
90 98
29 88
21 84
0 61
40 97
60 75
12 35
44 67
23 44
10 74
1 25
33 94
34 59
74 95
25 90
45 68
32 98
37 64
56 77
3 71
14 80
15 45
7 41
26 54
67 92
18 50
59 88
70 97
17 91
9 87
29 65
0 38
6 81
11 47
4 8
63 94
21 97
41 75
1 2
34 36
25 67
44 80
37 41
2 83
3 48
22 61
14 57
15 22
18 27
59 65
70 74
55 94
28 77
7 54
8 19
47 90
27 32
5 93
92 98
30 37
29 78
21 74
81 88
60 65
6 94
52 61
25 44
4 21
14 34
34 49
25 80
66 81
93 98
45 58
32 88
37 54
24 84
3 61
43 97
35 93
15 35
7 31
26 44
18 40
59 78
78 91
70 87
17 81
36 94
9 77
28 90
21 51
6 71
21 87
62 88
41 65
54 84
73 97
20 91
25 57
44 70
10 77
23 96
2 73
3 38
43 74
22 51
14 47
74 98
66 94
