# family=hard seed=2
5 54
6 19
42 58
39 52
13 36
32 49
24 45
9 38
27 55
6 32
12 48
4 44
16 18
1 38
5 8
16 54
17 19
9 15
49 51
5 44
50 52
42 48
8 55
20 29
39 42
12 25
23 34
2 11
16 31
35 44
1 51
5 21
38 55
9 28
8 32
27 45
19 41
11 37
30 50
12 38
31 51
4 34
23 47
15 48
18 53
8 45
27 58
11 50
12 15
4 11
34 39
13 16
4 47
45 48
24 25
37 44
16 21
56 57
26 34
46 49
38 45
57 58
49 54
7 57
8 22
19 31
30 40
20 32
33 51
12 28
4 24
23 37
22 41
34 52
37 57
15 38
7 34
26 47
18 43
29 58
8 35
0 31
19 44
11 40
3 41
22 54
14 50
18 20
15 51
7 47
8 12
0 8
18 56
19 21
11 17
33 41
25 37
4 14
22 31
34 42
45 51
37 47
15 28
7 24
26 37
18 33
29 48
21 44
40 57
11 30
10 34
33 54
22 44
7 37
6 41
21 57
25 27
10 47
3 8
13 58
3 44
36 41
15 18
18 23
5 53
29 38
48 51
21 34
6 54
10 24
2 20
33 44
25 40
32 48
2 56
3 21
43 57
35 53
36 54
9 37
28 50
6 31
29 51
21 47
10 37
13 48
24 57
16 53
6 8
17 54
9 50
21 24
6 44
54 57
13 25
4 56
32 38
24 34
3 11
43 47
1 50
5 20
17 31
6 21
39 54
31 50
23 46
2 23
1 27
13 38
32 51
24 47
16 43
5 33
9 40
27 57
19 53
20 54
12 50
13 15
4 46
23 59
16 20
1 40
5 10
46 48
17 21
9 17
28 30
27 34
50 54
42 50
0 53
20 31
39 44
12 27
31 40
4 23
13 28
4 59
24 37
16 33
5 23
38 57
8 34
27 47
19 43
11 39
30 52
12 40
15 50
7 46
26 59
18 55
19 20
8 47
0 43
11 52
12 17
52 53
4 13
23 26
1 7
34 41
13 18
45 50
37 46
16 23
56 59
3 53
15 27
26 36
5 13
18 32
46 51
49 56
7 59
8 24
27 37
41 57
33 53
12 30
25 49
4 26
1 20
14 39
37 59
15 40
26 49
21 56
0 33
11 42
10 46
3 43
22 56
15 17
18 22
7 49
48 50
19 23
11 19
41 47
33 43
52 56
25 39
4 16
44 52
10 59
22 33
14 29
34 44
37 49
36 53
15 30
7 26
26 39
29 50
21 46
40 59
33 56
25 52
3 33
22 46
14 42
9 49
25 29
2 45
3 10
22 23
14 19
36 43
28 39
47 52
5 55
29 40
48 53
21 36
6 56
2 22
25 42
32 50
24 46
43 59
14 32
36 56
9 39
28 52
6 33
20 53
23 58
24 59
16 55
17 20
28 29
5 45
6 10
17 56
50 53
29 30
21 26
10 16
2 12
54 59
4 58
51 53
43 49
16 32
35 45
1 52
5 22
17 33
28 42
5 58
6 23
39 56
12 39
31 52
23 48
1 29
16 45
35 58
8 46
27 59
19 55
23 25
20 56
12 52
13 17
4 48
16 22
1 42
5 12
46 50
38 46
17 23
57 59
9 19
49 55
7 58
27 36
19 32
30 41
50 56
42 52
8 59
20 33
39 46
12 29
31 42
34 53
13 30
37 58
16 35
26 48
5 25
38 59
8 36
27 49
11 41
30 54
12 42
22 55
7 48
8 13
19 22
30 31
8 49
0 45
41 46
12 19
52 55
23 28
1 9
53 56
45 52
37 48
3 55
15 29
7 25
26 38
18 34
38 49
27 39
19 35
41 59
25 51
4 28
3 32
22 45
14 41
15 42
7 38
26 51
18 47
21 58
0 35
4 5
10 48
2 44
37 38
3 45
22 58
14 54
7 15
18 24
29 39
48 52
40 48
6 55
41 49
33 45
52 58
25 41
44 54
2 57
3 22
22 35
14 31
15 32
28 51
7 28
18 37
29 52
21 48
10 38
2 34
25 54
24 58
3 35
9 51
21 25
0 2
6 45
10 15
54 58
33 35
25 31
10 51
51 52
2 47
43 48
22 25
55 58
28 41
47 54
6 22
29 42
40 51
6 58
39 55
2 24
13 39
32 52
16 44
5 34
17 45
36 58
9 41
28 54
20 55
12 51
2 37
1 41
13 52
17 22
9 18
28 31
5 47
6 12
9 54
50 55
42 51
21 28
8 58
39 45
31 41
10 18
2 14
13 29
32 42
43 51
16 34
35 47
5 24
38 58
17 35
9 31
27 48
6 25
30 53
20 45
31 54
4 37
1 31
13 42
24 51
16 47
5 37
0 44
19 57
20 22
11 53
12 18
23 27
2 4
20 58
12 54
13 19
4 50
24 28
35 37
5 14
46 52
49 57
8 25
27 38
19 34
42 54
0 57
20 35
4 27
1 21
34 55
15 41
26 50
18 46
8 38
27 51
0 34
19 47
11 43
30 56
4 40
22 57
14 53
15 54
7 50
27 28
0 11
18 59
41 48
12 21
52 57
44 53
23 30
22 34
1 11
34 45
53 58
45 54
37 50
15 31
26 40
8 28
0 24
19 37
11 33
25 53
22 47
14 43
15 44
7 40
18 49
25 30
10 50
2 46
22 24
14 20
37 40
55 57
7 17
47 53
18 26
29 41
8 18
48 54
0 14
40 50
6 57
11 23
41 51
25 43
2 59
3 24
14 33
36 57
7 30
6 34
21 50
13 51
3 37
16 56
5 46
17 57
29 31
6 47
10 17
2 13
33 37
25 33
51 54
3 14
43 50
22 27
1 53
17 34
28 43
47 56
5 59
6 24
21 40
39 57
10 30
32 54
24 50
16 46
35 59
17 47
9 43
28 56
6 37
2 3
20 57
12 53
4 49
24 27
35 36
1 43
16 59
17 24
36 37
9 20
28 33
5 49
6 14
50 57
42 53
21 30
0 56
31 43
23 39
2 16
32 44
24 40
43 53
35 49
1 56
17 37
9 33
27 50
19 46
20 47
12 43
31 56
23 52
1 33
13 44
16 49
9 10
15 53
18 58
19 59
31 33
1 10
13 21
53 57
4 52
45 53
24 30
16 26
5 16
38 50
49 59
8 27
27 40
19 36
11 32
30 45
0 59
12 33
4 29
1 23
34 57
15 43
7 39
18 48
8 40
27 53
0 36
19 49
30 58
4 6
37 39
3 46
22 59
14 55
15 20
26 29
18 25
15 56
8 17
27 30
0 13
11 22
41 50
33 46
12 23
4 19
44 55
2 58
22 36
34 47
45 56
37 52
3 59
15 33
7 29
26 42
29 53
8 30
0 26
11 35
33 59
25 55
3 36
22 49
7 42
0 3
11 12
33 36
25 32
4 9
44 45
10 52
2 48
3 13
14 22
34 37
37 42
3 49
36 46
15 23
55 59
7 19
47 55
26 32
29 43
48 56
0 16
40 52
10 29
33 49
25 45
32 53
3 26
17 46
36 59
9 42
6 36
29 56
21 52
2 38
13 53
16 58
7 9
5 48
17 59
9 55
29 33
21 29
40 42
6 49
2 15
25 35
32 43
51 56
24 39
3 16
43 52
35 48
14 25
17 36
36 49
28 45
47 58
6 26
21 42
20 46
39 59
31 55
10 32
2 28
13 43
32 56
16 48
9 45
20 59
12 55
4 51
32 33
24 29
16 25
35 38
13 56
5 15
46 53
17 26
36 39
49 58
5 51
6 16
50 59
42 55
0 58
20 36
39 49
12 32
31 45
23 41
1 22
13 33
32 46
24 42
35 51
5 28
9 35
8 39
27 52
19 48
30 57
31 58
4 41
23 54
1 35
38 39
15 55
7 51
27 29
42 45
8 52
31 35
4 18
23 31
1 12
34 46
13 23
53 59
4 54
37 51
16 28
3 58
26 41
46 56
0 25
19 38
30 47
33 58
12 35
4 31
23 44
22 48
1 25
34 59
15 45
7 41
0 38
11 47
1 2
34 36
37 41
14 57
15 22
7 18
26 31
38 42
15 58
7 54
8 19
48 55
27 32
0 15
19 28
30 37
41 52
33 48
25 44
4 21
14 34
34 49
45 58
37 54
15 35
7 31
18 40
0 28
3 38
22 51
14 47
7 8
