# family=hard seed=0
4 44
16 18
1 38
34 72
13 49
5 8
37 77
16 54
17 19
9 15
49 51
5 44
6 9
38 78
42 48
27 68
11 60
12 25
39 42
31 38
23 34
12 61
53 62
32 39
24 35
64 71
16 31
56 67
5 21
46 59
68 77
15 71
7 67
8 32
27 45
18 76
19 41
11 37
42 61
8 68
0 64
20 42
11 73
52 74
31 51
4 34
34 62
45 71
37 67
26 57
38 68
27 58
0 41
19 54
11 50
12 15
4 47
24 25
16 21
3 51
22 64
14 60
26 34
46 49
38 45
57 58
49 54
15 61
7 57
8 22
19 31
30 40
71 78
41 55
60 68
12 28
52 64
23 37
2 63
22 41
34 52
45 61
56 70
3 64
22 77
55 74
7 34
26 47
18 43
29 58
8 35
48 71
19 44
11 40
52 77
44 73
2 76
3 41
18 20
36 74
7 47
0 8
18 56
19 21
11 17
63 64
29 71
21 67
41 45
33 41
4 14
44 50
22 31
34 42
74 78
25 73
66 74
24 77
14 63
15 28
55 64
7 24
47 60
18 33
59 71
29 48
21 44
6 64
11 30
10 34
41 58
33 54
10 70
2 66
3 31
43 67
22 44
17 51
7 37
47 73
5 76
6 41
21 57
40 70
25 27
39 74
10 47
2 43
3 8
13 58
32 71
24 67
16 63
36 41
59 61
17 64
9 60
29 38
48 51
40 47
6 54
2 20
20 74
25 40
12 70
32 48
23 79
51 61
2 56
3 21
43 57
14 30
66 77
13 71
16 76
17 41
36 54
9 37
28 50
5 66
58 78
29 51
42 70
21 47
39 64
10 37
2 33
13 48
51 74
43 70
16 53
17 18
35 66
6 8
17 54
28 63
30 72
10 14
54 57
20 64
39 77
12 60
13 25
31 73
43 47
35 43
1 50
13 61
5 20
24 70
65 71
16 66
57 67
68 76
26 79
5 56
6 21
58 68
50 64
69 77
8 67
0 63
19 76
20 41
11 72
31 50
2 23
1 27
20 77
12 73
13 38
24 47
16 43
56 79
5 33
38 67
7 79
19 53
50 77
42 73
0 76
20 54
39 67
12 50
13 15
31 63
34 74
5 10
46 48
37 79
38 44
17 21
9 17
49 53
28 30
15 60
26 69
6 11
18 65
50 54
42 50
61 63
0 53
19 66
20 31
11 62
12 27
39 44
1 17
13 28
53 64
4 59
24 37
64 73
56 69
22 76
14 72
38 57
57 70
49 66
68 79
15 73
7 69
8 34
27 47
0 30
18 78
19 43
30 52
41 67
20 44
11 75
52 76
4 36
44 72
23 49
10 79
1 30
53 77
3 76
15 50
7 46
26 59
19 20
8 47
40 79
19 56
20 21
11 52
12 17
52 53
4 13
33 76
13 18
25 72
37 46
16 23
56 59
3 53
22 66
14 62
15 27
26 36
5 13
18 32
46 51
49 56
15 63
7 59
48 60
27 37
0 20
18 68
19 33
30 42
21 79
41 57
60 70
33 53
12 30
25 49
52 66
4 26
44 62
10 69
2 65
22 43
1 20
34 54
37 59
3 66
14 75
15 40
7 36
26 49
18 45
29 60
8 37
21 56
6 76
10 46
33 66
25 62
44 75
3 43
15 17
18 22
59 60
17 63
36 76
28 72
7 49
8 14
48 50
0 10
6 53
30 32
63 66
21 69
52 56
2 55
3 20
22 33
34 44
66 76
13 70
37 49
55 66
7 26
47 62
26 39
67 77
18 35
59 73
5 65
9 72
29 50
48 63
21 46
40 59
10 36
2 32
33 56
25 52
32 60
3 33
22 46
35 65
14 42
1 72
17 53
9 49
55 79
6 43
29 63
21 59
25 29
39 76
31 72
2 45
14 19
24 69
16 65
36 43
55 56
7 16
47 52
59 63
17 66
58 67
9 62
21 36
61 72
27 79
6 56
2 22
62 73
54 69
25 42
32 50
51 63
24 46
3 23
43 59
1 62
16 78
17 43
57 79
36 56
9 39
28 52
47 65
5 68
6 33
50 76
21 49
20 53
31 62
10 39
13 50
32 63
24 59
43 72
16 55
35 68
5 45
17 56
9 52
50 53
61 62
30 74
2 12
62 63
20 66
12 62
13 27
31 75
32 40
72 76
23 71
24 36
43 49
35 45
1 52
13 63
5 22
46 60
16 68
17 33
57 69
9 29
49 65
28 42
68 78
5 58
6 23
58 70
50 66
69 79
42 62
61 75
8 69
0 65
31 52
23 48
12 75
13 40
53 76
4 71
45 72
24 49
35 58
1 65
5 35
49 78
27 59
19 55
11 51
30 64
23 25
0 78
13 17
31 65
24 26
34 76
5 12
17 23
57 59
49 55
26 71
27 36
6 13
18 67
19 32
30 41
27 72
0 55
20 33
60 69
39 46
12 29
31 42
4 25
1 19
45 62
64 75
37 58
16 35
56 71
3 65
14 74
26 48
5 25
7 71
8 36
0 32
19 45
11 41
0 68
41 69
12 42
52 78
2 77
22 55
34 66
53 79
37 71
3 78
15 52
7 48
11 18
63 65
8 49
0 45
41 46
20 23
11 54
12 19
52 55
4 15
1 9
34 43
53 56
45 52
37 48
56 61
14 64
59 72
38 49
8 26
27 39
19 35
63 78
41 59
33 55
52 68
4 28
44 64
10 71
14 41
34 56
14 77
15 42
55 78
7 38
26 51
40 71
6 78
10 48
2 44
33 68
25 64
3 45
22 58
7 15
18 24
59 62
70 71
17 65
36 78
8 16
0 12
19 25
6 55
29 75
21 71
62 72
52 58
25 41
44 54
22 35
14 31
36 55
15 32
28 51
55 68
7 28
47 64
59 75
5 67
17 78
9 74
21 48
40 61
6 68
25 54
51 75
24 58
17 55
36 68
9 51
28 64
47 77
6 45
10 15
21 61
33 35
20 65
31 74
10 51
23 70
51 52
66 68
32 75
16 67
55 58
5 57
6 22
58 69
9 64
50 65
21 38
61 74
40 51
6 58
2 24
54 71
12 74
13 39
4 70
51 65
24 48
43 61
1 64
13 75
5 34
17 45
9 41
28 54
50 78
42 74
23 60
1 41
32 65
24 61
16 57
35 70
9 18
28 31
1 77
5 47
6 12
58 59
21 28
61 64
8 58
19 67
11 63
10 18
2 14
62 65
20 68
12 64
13 29
31 77
32 42
24 38
64 74
16 34
1 54
5 24
38 58
17 35
57 71
6 25
18 79
58 72
30 53
50 68
20 45
11 76
12 41
39 58
31 54
4 37
23 50
1 31
4 73
24 51
37 70
16 47
46 75
8 48
27 61
0 44
20 22
11 53
23 27
2 4
20 58
33 77
12 54
13 19
53 55
23 63
16 24
56 60
35 37
1 44
34 78
5 14
46 52
9 21
15 64
7 60
18 69
19 34
30 43
8 61
0 57
19 70
60 71
12 31
31 44
1 21
34 55
53 68
45 64
64 77
3 67
15 41
26 50
46 65
18 46
38 61
49 70
15 77
8 38
48 74
0 34
19 47
11 43
41 71
33 67
4 40
44 76
14 53
26 27
45 77
37 73
7 50
8 15
0 11
19 24
11 20
30 33
63 67
21 70
0 47
60 61
4 17
44 53
23 30
10 60
75 77
34 45
53 58
45 54
56 63
3 57
22 70
15 31
7 27
67 78
18 36
59 74
17 77
8 28
19 37
6 67
41 61
25 53
36 67
0 1
18 49
5 79
29 64
48 77
21 60
40 73
25 30
4 7
10 50
22 24
34 35
25 66
32 74
37 40
3 47
35 79
55 57
7 17
67 68
59 64
70 73
17 67
9 63
29 41
21 37
0 14
40 50
10 27
62 74
41 51
33 47
25 43
44 56
10 63
2 59
3 24
43 60
13 74
17 44
36 57
28 53
7 30
5 69
6 34
29 54
21 50
6 70
2 36
13 51
51 77
24 60
3 37
16 56
43 73
1 76
5 46
36 70
9 53
28 66
21 27
6 47
10 17
62 64
54 60
25 33
12 63
23 72
51 54
2 49
3 14
43 50
22 27
1 53
13 64
32 77
24 73
65 74
16 69
17 34
36 47
9 30
55 60
5 59
58 71
50 67
61 76
8 70
39 57
31 53
10 30
2 26
54 73
13 41
4 72
32 54
51 67
16 46
35 59
5 36
46 74
38 70
17 47
9 43
49 79
28 56
42 76
2 3
0 79
39 70
12 53
23 62
3 4
35 36
34 77
16 59
17 24
36 37
9 20
26 72
5 49
6 14
58 61
69 70
42 53
21 30
8 60
19 69
20 34
11 65
39 47
30 78
23 39
12 66
53 67
4 62
32 44
24 40
43 53
16 36
56 72
5 26
46 64
17 37
57 73
9 33
7 72
27 50
19 46
30 55
42 66
8 73
20 47
12 43
31 56
23 52
1 33
13 44
45 76
37 72
16 49
9 10
15 53
26 62
46 77
42 43
0 46
11 55
33 79
12 56
13 21
25 75
64 66
16 26
22 69
14 65
5 16
46 54
65 67
57 63
49 59
68 72
27 40
18 71
19 36
42 56
8 63
0 59
41 60
20 37
12 33
4 29
44 65
23 42
1 23
34 57
53 70
64 79
37 62
3 69
14 78
15 43
26 52
18 48
38 63
7 75
8 40
48 76
27 53
40 72
19 49
6 79
11 45
30 58
4 6
41 73
33 69
25 65
44 78
22 59
26 29
5 6
18 25
38 40
70 72
36 79
15 56
7 52
26 65
18 61
30 35
63 69
29 76
21 72
41 50
12 23
4 19
44 55
10 62
1 13
34 47
66 79
45 56
37 52
56 65
3 59
55 69
7 29
26 42
59 76
8 30
48 66
0 26
40 62
6 69
11 35
41 63
44 68
51 76
2 71
3 36
22 49
14 45
36 69
28 65
11 12
48 79
21 62
40 75
25 32
4 9
44 45
10 52
2 48
34 37
66 69
32 76
3 49
7 19
26 32
67 70
18 28
59 66
70 75
28 78
48 56
21 39
0 16
40 52
6 59
10 29
21 75
62 76
20 79
25 45
32 53
2 61
43 62
14 35
13 76
17 46
36 59
9 42
28 55
6 36
9 78
21 52
39 69
10 42
32 66
51 79
24 62
43 75
7 9
17 59
58 60
9 55
28 68
29 33
61 65
40 42
6 49
10 19
2 15
62 66
20 69
25 35
31 78
3 16
13 66
24 75
17 36
36 49
9 32
28 45
47 58
5 61
50 69
61 78
8 72
39 59
10 32
23 51
2 28
13 43
4 74
24 52
1 68
46 76
38 72
17 49
9 45
19 58
2 5
20 59
12 55
31 68
4 51
32 33
23 64
24 29
16 25
35 38
1 45
13 56
5 15
46 53
65 66
17 26
49 58
5 51
6 16
58 63
50 59
42 55
8 62
27 75
19 71
20 36
39 49
31 45
23 41
2 18
12 68
4 64
45 65
24 42
64 78
16 38
56 74
35 51
46 66
38 62
49 71
15 78
8 39
27 52
19 48
11 44
8 75
20 49
12 45
31 58
23 54
34 69
45 78
37 74
26 64
18 60
42 45
8 52
27 65
0 48
19 61
20 26
60 62
12 22
75 78
1 12
34 46
13 23
25 77
4 54
45 55
53 59
37 51
16 28
3 58
22 71
14 67
67 79
38 52
15 68
8 29
26 77
27 42
0 25
18 73
11 34
30 47
41 62
12 35
4 31
44 67
23 44
2 70
22 48
1 25
45 68
3 71
26 54
18 50
29 65
8 42
19 51
11 47
4 8
41 75
33 71
25 67
37 41
22 61
14 57
7 18
26 31
18 27
38 42
70 74
28 77
7 54
48 55
0 15
30 37
29 78
60 65
52 61
25 44
4 21
10 64
22 38
14 34
45 58
3 61
14 70
15 35
55 71
47 67
26 44
18 40
59 78
9 77
29 55
48 68
21 51
6 71
41 65
33 61
25 57
10 77
3 38
43 74
22 51
7 8
