# family=hard seed=1
35 58
16 54
46 55
9 15
38 51
17 28
49 51
9 24
5 35
17 37
28 37
9 33
5 44
6 9
27 41
6 18
27 50
50 52
8 46
19 46
27 59
30 46
42 48
8 55
19 55
30 55
0 51
11 51
42 57
39 42
12 25
23 25
20 38
12 34
23 34
4 30
12 43
31 56
4 39
1 15
4 48
1 24
24 26
4 57
16 22
32 39
24 35
34 58
1 42
13 44
24 44
16 40
35 44
16 49
5 12
46 50
38 46
17 23
57 59
9 19
26 53
38 55
49 55
5 39
7 58
18 58
27 36
6 13
8 32
27 45
8 41
30 41
27 54
0 37
11 37
8 50
19 50
42 52
0 46
11 46
19 59
20 24
20 33
31 33
39 46
12 29
20 42
4 25
31 42
20 51
4 34
31 51
12 47
23 47
4 43
1 19
13 21
4 52
16 17
1 28
24 30
16 26
37 58
1 46
5 7
38 41
5 16
46 54
9 14
15 48
5 25
26 48
49 50
15 57
7 53
18 53
27 31
19 27
27 40
8 36
19 36
50 51
0 32
19 45
30 45
27 58
11 41
42 47
19 54
42 56
0 50
11 50
12 15
20 28
4 11
0 59
12 24
23 24
20 37
4 20
31 37
12 33
23 33
39 41
4 29
23 42
4 38
34 39
13 16
45 48
1 23
24 25
22 55
34 57
1 32
3 51
45 57
15 34
26 34
5 11
46 49
15 43
26 43
57 58
18 39
15 52
38 54
49 54
7 48
8 13
18 48
7 57
8 22
18 57
27 35
0 18
11 18
8 31
19 31
27 44
0 27
11 27
8 40
30 31
30 40
11 36
19 49
30 49
0 45
11 45
30 58
20 23
4 6
0 54
12 19
41 55
20 32
4 15
31 32
12 28
33 51
52 55
25 56
4 33
1 9
22 41
34 43
1 18
53 56
37 48
22 59
3 55
14 55
15 20
26 29
5 6
7 25
15 38
26 38
38 40
7 34
18 34
15 47
26 47
38 49
7 43
15 56
18 52
8 17
27 30
11 13
8 26
27 39
0 22
11 22
19 35
29 58
30 35
11 31
8 44
19 44
30 44
11 40
11 49
41 50
44 46
12 23
4 19
10 53
33 55
44 55
2 58
34 38
1 13
3 32
22 45
34 47
45 47
3 41
37 43
34 56
3 50
14 50
37 52
3 59
14 59
15 24
7 20
7 29
18 29
15 42
26 42
18 38
15 51
26 51
7 47
8 12
18 47
18 56
19 21
48 57
0 17
11 17
19 30
11 26
0 35
41 45
4 5
41 54
25 37
10 48
33 50
44 50
2 44
14 56
10 57
33 59
22 31
14 27
34 42
14 36
22 49
34 51
45 51
3 45
14 45
22 58
37 47
14 54
37 56
7 15
15 28
18 24
26 37
7 33
26 46
7 42
18 42
0 3
29 39
8 16
0 12
11 12
19 25
21 44
0 21
11 21
29 57
21 53
40 57
11 30
10 34
41 49
10 43
33 45
41 58
2 39
44 45
33 54
52 58
25 50
3 13
22 26
3 22
14 31
22 44
3 40
14 40
22 53
37 42
14 49
7 10
36 46
15 23
55 59
18 19
36 55
26 32
17 51
47 55
7 28
18 28
7 37
18 37
29 34
8 11
0 7
29 43
40 43
21 39
48 56
0 16
11 16
40 52
21 48
6 59
21 57
10 20
10 29
41 44
2 25
10 38
33 40
2 34
25 36
10 47
44 49
2 52
3 17
14 17
22 30
32 53
3 26
14 26
13 58
3 35
14 35
14 44
36 41
15 18
7 14
47 50
28 46
7 23
9 42
5 53
17 55
6 27
0 2
6 36
29 38
21 34
6 45
21 43
6 54
29 56
40 56
21 52
10 24
2 20
54 58
10 33
2 29
25 31
10 42
33 44
2 47
3 12
32 48
22 25
43 48
3 21
32 57
43 57
24 53
35 53
3 30
17 32
28 32
36 45
55 58
28 41
47 54
9 37
28 50
9 46
5 57
17 59
28 59
29 33
21 29
6 40
21 38
29 51
40 51
21 47
39 55
2 15
10 28
25 26
25 35
51 56
13 39
24 39
32 52
35 39
43 52
24 48
35 48
14 25
16 44
13 57
35 57
16 53
17 18
36 40
9 23
5 34
17 36
28 36
36 49
47 49
5 43
6 8
5 52
6 17
17 54
9 50
28 54
6 35
21 33
6 44
21 42
2 10
20 46
31 46
39 59
20 55
31 55
54 57
12 51
13 25
32 38
13 34
24 34
3 11
43 47
13 43
32 56
43 56
1 50
13 52
24 52
16 48
35 52
16 57
9 18
5 29
17 31
9 27
5 38
28 40
9 36
5 47
6 12
17 49
9 45
6 21
58 59
9 54
50 55
6 30
42 51
21 28
19 58
39 45
2 5
20 41
39 54
31 50
12 46
23 46
2 23
4 42
31 59
12 55
13 20
4 51
1 27
13 29
32 42
16 25
51 55
35 38
32 51
16 34
43 51
1 45
24 47
16 43
1 54
13 56
35 56
16 52
5 15
46 53
5 24
36 39
9 22
49 58
5 33
5 42
6 7
28 44
9 40
5 51
6 16
27 48
42 46
21 23
27 57
8 53
30 53
42 55
0 49
0 58
11 58
39 40
10 13
39 49
2 9
20 45
39 58
12 41
23 41
4 37
12 50
13 15
23 50
4 46
12 59
1 22
13 24
4 55
16 20
23 59
1 31
13 33
32 37
16 29
32 46
1 40
13 42
24 42
43 46
1 49
24 51
35 51
16 47
5 10
46 48
17 21
38 53
5 28
9 26
5 37
27 34
6 11
27 43
8 39
27 52
19 48
30 48
42 50
0 44
30 57
20 22
0 53
12 18
20 31
12 27
20 40
4 23
39 53
12 36
23 36
20 49
4 32
31 49
23 45
1 8
31 58
4 41
12 54
23 54
53 55
4 50
1 26
13 28
24 28
16 24
1 35
35 37
16 33
16 42
38 39
46 52
15 46
5 23
9 21
26 55
5 32
7 51
38 57
49 57
27 29
8 25
0 30
8 43
19 43
27 56
11 39
19 52
0 48
11 48
20 26
0 57
12 22
4 18
23 31
20 44
4 27
31 44
12 40
1 3
4 36
12 49
1 12
4 45
34 46
45 46
1 21
13 23
53 59
45 55
1 30
37 51
16 28
1 39
3 58
14 58
5 9
46 47
46 56
15 50
26 50
7 46
15 59
18 55
8 20
27 33
8 29
19 29
8 38
19 38
27 51
0 34
11 34
19 47
30 38
30 47
0 43
42 49
19 56
20 21
0 52
11 52
41 53
20 30
4 13
52 53
12 26
4 22
44 58
23 35
4 31
4 40
1 16
22 48
34 50
1 25
45 50
16 23
22 57
34 59
3 53
37 55
56 59
26 27
5 13
7 32
18 32
15 45
26 45
38 47
18 41
46 51
26 54
38 56
8 15
27 28
0 11
7 59
8 24
18 59
19 24
11 20
27 37
8 33
19 33
27 46
0 29
11 29
8 42
30 33
30 42
41 48
20 25
12 21
41 57
44 53
23 30
25 49
1 2
25 58
4 35
1 11
1 20
14 39
37 41
22 52
34 54
45 54
14 48
53 58
50 56
37 59
15 22
7 18
7 27
18 27
15 40
26 40
37 49
7 36
18 36
26 49
8 10
15 58
0 6
48 55
27 32
0 15
11 15
8 28
19 28
0 24
11 24
8 37
19 37
0 33
11 42
41 43
33 39
12 16
41 52
4 12
33 48
44 48
25 44
4 21
10 55
33 57
2 51
22 29
34 40
3 34
22 47
45 49
3 43
37 45
22 56
56 58
3 52
14 52
15 17
37 54
7 13
15 26
7 22
18 22
15 35
26 35
18 31
15 44
26 44
7 40
18 40
0 1
7 49
8 14
18 49
0 10
29 46
8 23
19 23
48 59
0 19
29 55
30 32
11 28
33 34
41 47
25 30
4 7
10 41
41 56
52 56
4 16
14 47
33 52
25 48
44 52
10 59
22 24
2 55
3 20
25 57
22 33
3 29
22 42
34 44
3 38
14 38
22 51
37 40
3 47
3 56
