# family=hard seed=0
7 32
46 51
15 45
38 47
7 41
18 41
15 54
26 54
38 56
7 50
8 15
0 11
7 59
8 24
18 59
19 24
27 37
30 42
0 38
19 51
30 51
0 47
11 47
20 25
4 8
12 21
52 57
33 53
44 53
12 30
23 30
4 26
1 2
25 58
4 35
22 34
34 36
22 43
34 45
1 20
3 39
14 39
22 52
34 54
45 54
3 48
37 50
53 58
3 57
15 22
37 59
15 31
26 31
18 27
37 49
15 40
26 40
38 42
26 49
7 45
18 45
15 58
8 19
48 55
27 32
8 28
11 24
30 37
11 33
0 42
11 42
41 43
41 52
4 12
10 46
44 48
25 44
33 57
2 51
25 53
1 6
22 38
34 40
3 34
14 34
22 47
45 49
3 43
14 43
37 45
3 52
14 52
15 17
37 54
15 26
7 22
18 22
7 31
15 44
26 44
7 40
7 49
8 14
0 10
29 46
19 23
6 53
29 55
40 55
0 28
33 34
4 7
10 41
33 43
52 56
10 50
44 52
25 48
10 59
22 24
2 55
3 20
14 20
25 57
3 29
34 44
3 38
37 40
22 51
14 47
7 8
3 56
